0.0108758 , 9.19667 , 64.88 , -0.498744 , 0 , 78.4068
0 , 10.8867 , 63.7933 , -0.0205143 , 0 , 68.3392
0.0056248 , 12.89 , 63.5133 , -0.000975996 , 17.6344 , 83.655
0.00371136 , 14.6 , 62.4467 , -0.000336856 , 53.2731 , 87.0758
0.00474184 , 16.6 , 62.3 , -0.000272721 , 33.4703 , 82.9346
0.00353048 , 18.61 , 62.14 , -0.000249475 , 17.7507 , 80.6144
0.00366608 , 20.6233 , 61.9167 , -0.000252783 , 11.9826 , 78.968
0.00365024 , 22.6433 , 61.7967 , -0.000278175 , 9.43325 , 76.4712
0.0038064 , 24.65 , 61.5833 , -0.000314504 , 7.45659 , 73.3312
0.0039776 , 26.6433 , 61.3667 , -0.000354707 , 5.95113 , 70.3528
0.00426272 , 28.65 , 61.1367 , -0.000395417 , 5.09811 , 67.8062
0.00399528 , 30.69 , 60.9367 , -0.000434339 , 4.62078 , 65.7851
0.00356888 , 32.69 , 60.9633 , -0.0004704 , 4.31804 , 64.4166
0.00347192 , 34.6967 , 61.07 , -0.000504583 , 4.30528 , 63.4399
0.00308632 , 36.7033 , 61.1833 , -0.000537097 , 4.38697 , 62.7243
0.00401848 , 38.7 , 61.31 , -0.000571936 , 4.924 , 62.1369
0.00300384 , 40.7033 , 61.4833 , -0.000605673 , 5.10977 , 61.804
0.00331768 , 42.7167 , 61.6367 , -0.00064069 , 5.44324 , 61.51
0.00396352 , 44.7267 , 61.89 , -0.000681818 , 6.04054 , 61.3628
0.00348408 , 46.7233 , 62.08 , -0.000725091 , 6.34851 , 61.252
0.00454384 , 48.72 , 62.23 , -0.000776529 , 6.9454 , 61.0794
0.00403688 , 50.7167 , 62.4633 , -0.000833452 , 7.24737 , 61.0869
0.00428528 , 52.7133 , 62.6467 , -0.000897557 , 7.50552 , 61.0534
0.00363672 , 54.7233 , 62.83 , -0.000968307 , 7.53734 , 61.0886
0.00438336 , 56.6967 , 63.1633 , -0.00105408 , 7.77847 , 61.2437
0.00360856 , 58.68 , 63.6 , -0.00115126 , 7.71506 , 61.5793
0.00357984 , 60.7033 , 63.9 , -0.00126374 , 7.61614 , 61.77
0.00389112 , 62.72 , 64.1867 , -0.00140187 , 7.66485 , 61.9393
0.00391336 , 64.6633 , 64.66 , -0.00156936 , 7.56107 , 62.3107
0.00406808 , 66.6333 , 65.2267 , -0.00177538 , 7.38177 , 62.776
0.002954 , 68.5767 , 65.74 , -0.00201362 , 6.64388 , 63.2465
0.00350112 , 70.5333 , 66.3233 , -0.002316 , 6.08784 , 63.7439
0.00388784 , 72.4633 , 66.93 , -0.00271237 , 5.61616 , 64.2771
0.00292704 , 74.4433 , 67.3333 , -0.0032016 , 4.51653 , 64.6789
0.00459296 , 76.4067 , 67.8433 , -0.0038937 , 3.83221 , 65.1266
0.00346288 , 78.35 , 68.4133 , -0.00481048 , 2.30342 , 65.7769
0.00390848 , 80.3267 , 69.0067 , -0.00610086 , 0.45626 , 66.4758
0.00412952 , 82.23 , 69.6233 , -0.00800171 , 0 , 67.3135
0.00366968 , 84.17 , 70.27 , -0.0108223 , 0 , 68.3728
0.00329248 , 85.9833 , 71.1867 , -0.0151447 , 0 , 69.9375
0.0029496 , 87.8633 , 71.9833 , -0.0219826 , 0 , 71.7473
0.0037924 , 89.7633 , 72.6867 , -0.0334362 , 0 , 73.9309
0.00399624 , 91.54 , 73.63 , -0.0526202 , 0 , 77.0493
0.00280544 , 93.34 , 74.5567 , -0.0825576 , 0 , 81.1108
0.00397648 , 95.21 , 75.38 , -0.127942 , 0 , 86.1338
0.00291336 , 97.05 , 76.2533 , -0.186603 , 0 , 92.5285
0.00399176 , 98.92 , 77.07 , -0.253578 , 0 , 99.9697
0.00322256 , 100.683 , 78.0167 , -0.315024 , 0 , 108.342
0.00303312 , 102.547 , 78.8467 , -0.360816 , 0 , 116.601
0.00364496 , 104.287 , 79.88 , -0.389563 , 0 , 124.133
0.00311496 , 106.133 , 80.67 , -0.399805 , 0 , 129.77
0.00325544 , 107.907 , 81.6467 , -0.395994 , 0 , 133.521
0.00317744 , 109.663 , 82.62 , -0.382481 , 0 , 135.202
0.00293808 , 111.45 , 83.5767 , -0.363223 , 0 , 135.035
0.00286416 , 113.21 , 84.6267 , -0.342672 , 0 , 133.399
0.00346568 , 114.95 , 85.6633 , -0.32583 , 0 , 130.463
0.00332728 , 116.697 , 86.7033 , -0.312737 , 0 , 126.599
0.00337568 , 118.423 , 87.7833 , -0.303569 , 0 , 122.428
0.00270872 , 120.1 , 88.9567 , -0.296072 , 0 , 118.636
0.00292344 , 121.733 , 90.12 , -0.291415 , 0 , 115.611
0.00245776 , 123.32 , 91.3567 , -0.288163 , 0 , 113.608
0.00294848 , 124.827 , 92.7033 , -0.28813 , 0 , 112.598
0.00258944 , 126.467 , 93.86 , -0.289928 , 0 , 112.176
0.00317472 , 128.057 , 95.0933 , -0.29519 , 0 , 112.41
0.00280656 , 129.69 , 96.3 , -0.301817 , 0 , 113.087
0.00297624 , 131.363 , 97.4033 , -0.3101 , 0 , 114.046
0.00310296 , 132.997 , 98.5967 , -0.319756 , 0 , 115.381
0.0029424 , 134.74 , 99.6333 , -0.329567 , 0 , 116.839
0.00291248 , 136.337 , 100.91 , -0.339 , 0 , 118.71
0.00311864 , 137.877 , 102.217 , -0.348307 , 0 , 120.739
0.00297088 , 139.473 , 103.46 , -0.356457 , 0 , 122.825
0.00356672 , 140.947 , 104.837 , -0.365151 , 0 , 125.087
0.00268672 , 142.413 , 106.207 , -0.370379 , 0 , 127.383
0.00311616 , 144.03 , 107.4 , -0.37539 , 0 , 129.549
0.0033116 , 145.787 , 108.36 , -0.381155 , 0 , 131.505
0.0031516 , 147.5 , 109.4 , -0.386761 , 0 , 133.541
0.00332776 , 149.093 , 110.67 , -0.393054 , 0 , 135.763
0.00360664 , 150.657 , 111.95 , -0.400653 , 0 , 137.958
0.00303496 , 152.16 , 113.28 , -0.406631 , 0 , 140.172
0.00301896 , 153.773 , 114.5 , -0.412138 , 0 , 142.284
0.0022888 , 155.257 , 115.873 , -0.415018 , 0 , 144.462
0.00294312 , 156.82 , 117.157 , -0.41961 , 0 , 146.489
0.00233544 , 158.14 , 118.663 , -0.422619 , 0 , 148.573
0.0032804 , 159.47 , 120.18 , -0.42846 , 0 , 150.587
0.00312776 , 160.923 , 121.623 , -0.435121 , 0 , 152.453
0.0021572 , 162.257 , 123.133 , -0.438505 , 0 , 154.329
0.0025688 , 163.72 , 124.5 , -0.442903 , 0 , 156.042
0.00236344 , 165.187 , 125.897 , -0.447544 , 0 , 157.67
0.00200064 , 166.67 , 127.247 , -0.451421 , 0 , 159.184
0.0024992 , 168.08 , 128.72 , -0.457462 , 0 , 160.749
0.00254408 , 169.423 , 130.217 , -0.464667 , 0 , 162.247
0.00275568 , 170.82 , 131.73 , -0.473198 , 0 , 163.742
0.00229608 , 172.197 , 133.213 , -0.480414 , 0 , 165.179
0.00216536 , 173.663 , 134.577 , -0.486817 , 0 , 166.504
0.00312136 , 175.183 , 135.9 , -0.496732 , 0 , 167.761
0.00273216 , 176.79 , 137.093 , -0.506229 , 0 , 168.85
0.00289576 , 178.467 , 138.237 , -0.516194 , 0 , 169.956
0.00471784 , 180.487 , 138.413 , -0.533689 , 0 , 170.324
0.00588288 , 182.2 , 137.37 , -0.55631 , 0 , 169.757
0.00524656 , 183.607 , 135.9 , -0.575109 , 0 , 169.154
0.0039664 , 185.06 , 134.497 , -0.585504 , 0 , 168.968
0.0029424 , 186.2 , 132.817 , -0.586565 , 0 , 168.558
0.0031752 , 187.567 , 131.34 , -0.584268 , 0 , 168.202
0.00374424 , 188.89 , 129.837 , -0.582352 , 0 , 167.537
0.00399752 , 190.11 , 128.24 , -0.581563 , 0 , 166.617
0.00289728 , 191.06 , 126.463 , -0.577619 , 0 , 165.452
0.00388728 , 192.367 , 124.887 , -0.579736 , 0 , 164.63
0.00359776 , 193.56 , 123.27 , -0.585399 , 0 , 163.72
0.00311152 , 195.08 , 121.95 , -0.59363 , 0 , 163.294
0.0043136 , 196.457 , 120.467 , -0.609549 , 0 , 162.969
0.0024904 , 197.76 , 118.937 , -0.621788 , 0 , 162.715
0.0041752 , 199.213 , 117.467 , -0.639639 , 0 , 162.913
0.00414408 , 200.6 , 115.933 , -0.658067 , 0 , 163.09
0.00381888 , 202.06 , 114.553 , -0.673452 , 0 , 163.561
0.00346176 , 203.623 , 113.223 , -0.684915 , 0 , 164.138
0.00496896 , 205.08 , 111.81 , -0.698171 , 0 , 164.553
0.00369408 , 206.677 , 110.603 , -0.705487 , 0 , 164.835
0.00316248 , 208.19 , 109.28 , -0.707348 , 0 , 164.835
0.00363344 , 209.74 , 107.99 , -0.708757 , 0 , 164.593
0.00377072 , 211.1 , 106.473 , -0.710041 , 0 , 163.741
0.00415168 , 212.677 , 105.23 , -0.713673 , 0 , 163.022
0.00368768 , 214.223 , 103.753 , -0.718057 , 0 , 162.038
0.00281104 , 215.853 , 102.343 , -0.722082 , 0 , 161.225
0.00372144 , 217.473 , 100.947 , -0.731491 , 0 , 160.589
0.00460888 , 219.14 , 99.8233 , -0.747204 , 0 , 160.28
0.0054256 , 220.723 , 98.6 , -0.767213 , 0 , 160.086
0.00394376 , 222.427 , 97.49 , -0.783229 , 0 , 160.243
0.00434544 , 224.07 , 96.3067 , -0.797564 , 0 , 160.546
0.00502192 , 225.727 , 95.1167 , -0.810868 , 0 , 160.627
0.00478496 , 227.487 , 94.13 , -0.820336 , 0 , 160.497
0.00349856 , 229.22 , 93.1233 , -0.822708 , 0 , 159.95
0.00456544 , 230.883 , 91.98 , -0.823643 , 0 , 158.907
0.00416944 , 232.72 , 91.1167 , -0.822601 , 0 , 157.517
0.00468712 , 234.433 , 90.0667 , -0.822249 , 0 , 155.668
0.00491216 , 236.173 , 89.0567 , -0.824364 , 0 , 153.875
0.0044176 , 238.1 , 87.95 , -0.828702 , 0 , 152.211
0.00493464 , 239.953 , 87.19 , -0.83778 , 0 , 151.243
0.00574864 , 241.79 , 86.3633 , -0.852048 , 0 , 150.602
0.0043596 , 243.6 , 85.5 , -0.865169 , 0 , 150.304
0.00457584 , 245.447 , 84.71 , -0.877949 , 0 , 150.578
0.00351184 , 247.4 , 84.0967 , -0.887744 , 0 , 151.055
0.00541944 , 249.38 , 83.3033 , -0.898297 , 0 , 151.266
0.00549608 , 251.3 , 82.6233 , -0.907258 , 0 , 151.256
0.00408896 , 253.23 , 82.0667 , -0.911848 , 0 , 151.117
0.005244 , 255.183 , 81.4867 , -0.915738 , 0 , 150.856
0.00470328 , 257.18 , 81.0067 , -0.918227 , 0 , 150.219
0.00497272 , 259.137 , 80.44 , -0.92052 , 0 , 149.273
0.00514824 , 261.147 , 80.07 , -0.923846 , 0 , 148.631
0.00494216 , 263.16 , 79.69 , -0.928373 , 0 , 148.165
0.00440872 , 265.153 , 79.3967 , -0.933761 , 0 , 148.126
0.00564856 , 267.153 , 79.2733 , -0.941571 , 0 , 148.731
0.00415776 , 269.177 , 79.0533 , -0.94871 , 0 , 149.568
0.00519832 , 271.183 , 78.8467 , -0.9561 , 0 , 150.873
0.00443256 , 273.203 , 78.7133 , -0.962235 , 0 , 152.429
0.00425936 , 275.23 , 78.6367 , -0.966954 , 0 , 153.925
0.00402216 , 277.24 , 78.74 , -0.970363 , 0 , 155.368
0.00512192 , 279.273 , 78.8867 , -0.973347 , 0 , 156.476
0.00488168 , 281.247 , 79.33 , -0.975638 , 0 , 157.431
0.00845616 , 283.13 , 80.0533 , -0.978925 , 0 , 158.547
0.00655336 , 285.143 , 80.45 , -0.981444 , 0 , 159.421
0.00660472 , 287.083 , 80.9967 , -0.983543 , 0 , 160.662
0.00519328 , 289.067 , 81.38 , -0.985041 , 0 , 161.971
0.00522336 , 291.037 , 81.83 , -0.986313 , 0 , 163.092
0.00625736 , 292.943 , 82.4467 , -0.987731 , 0 , 164.265
0.00466632 , 294.933 , 82.7 , -0.988782 , 0 , 165.185
0.00675576 , 296.913 , 83.13 , -0.990171 , 0.103427 , 166.572
